StockCode,canonical_description,total_units_sold,gross_revenue,number_of_orders,number_of_customers,return_value,net_revenue
84877A,PINK ROUND COMPACT MIRROR,74.0,185.66,17.0,14.0,0.0,185.66
84877B,GREEN ROUND COMPACT MIRROR,291.0,504.43,43.0,13.0,-2.5,501.93
84877D,BLUE ROUND COMPACT MIRROR,166.0,393.96,43.0,14.0,0.0,393.96
84879,ASSORTED COLOUR BIRD ORNAMENT,81590.0,131817.81,2807.0,1010.0,-774.0699999999999,131043.73999999999
84880,WHITE WIRE EGG HOLDER,1802.0,10275.26,375.0,185.0,-78.9,10196.36
84881,BLUE WIRE SPIRAL CANDLE HOLDER,54.0,355.64,24.0,21.0,-6.35,349.28999999999996
84882,GREEN WIRE STANDING CANDLE HOLDER,66.0,289.43,36.0,22.0,0.0,289.43
84884A,ANT WHITE WIRE HEART SPIRAL,1722.0,6312.62,312.0,195.0,-3.95,6308.67
84884a,ANT WHITE WIRE HEART SPIRAL,56.0,470.18,35.0,0.0,0.0,470.18
84886,BLUE METAL WALL SHELF,12.0,119.39999999999999,9.0,8.0,0.0,119.39999999999999
84891B,GREEN WIRE GOBLET CANDLEHOLDER,11.0,87.45,6.0,5.0,0.0,87.45
84893,ANT WHITE IRON BASKET,33.0,186.35000000000002,15.0,12.0,0.0,186.35000000000002
84898F,YELLOW FLOWERS FELT HANDBAG KIT,172.0,367.45000000000005,52.0,37.0,0.0,367.45000000000005
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,53.0,73.93,21.0,11.0,-1.25,72.68
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,121.0,192.17,53.0,20.0,0.0,192.17
84901,BLACK FACE LAMB WITH PANTS,123.0,471.13,74.0,44.0,0.0,471.13
84902,PINK KNITTED COW STUFFED TOY,84.0,326.33,53.0,28.0,0.0,326.33
84905,PINK BUTTERFLY CUSHION COVER ,269.0,1007.91,105.0,19.0,0.0,1007.91
84906,PINK B'FLY C/COVER W BOBBLES,67.0,313.42,21.0,14.0,-1.95,311.47
84907,PINK YELLOW PATCH CUSHION COVER,391.0,999.17,36.0,12.0,-45.900000000000006,953.27
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,432.0,1045.16,36.0,4.0,-6.95,1038.21
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,435.0,1052.29,35.0,2.0,0.0,1052.29
84909A,PINK PAISLEY QUILT ,209.0,2797.55,30.0,24.0,0.0,2797.55
84910A,PINK PAISLEY CUSHION COVER ,434.0,1242.29,53.0,37.0,-77.35000000000001,1164.94
84912A,PINK ROSE WASHBAG,1097.0,3007.69,231.0,59.0,0.0,3007.69
84912B,GREEN ROSE WASHBAG,1145.0,3141.4,259.0,56.0,0.0,3141.4
84912a,PINK ROSE WASHBAG,2.0,15.56,1.0,0.0,0.0,15.56
84913A,SOFT PINK ROSE TOWEL ,629.0,2287.26,266.0,26.0,0.0,2287.26
84913B,MINT GREEN ROSE TOWEL,442.0,1672.3700000000001,200.0,27.0,-4.65,1667.72
84914A,PINK ROSE PICNIC RUG,6.0,155.7,5.0,2.0,0.0,155.7
84915,HAND TOWEL PINK FLOWER AND DAISY,241.0,507.83,37.0,15.0,0.0,507.83
84916,HAND TOWEL PALE BLUE W FLOWERS,267.0,676.91,58.0,28.0,0.0,676.91
84917,WHITE HAND TOWEL WITH BUTTERFLY,232.0,698.66,53.0,16.0,0.0,698.66
84918,CREAM CUSHION COVER WITH FLOWERS,208.0,995.12,63.0,15.0,-13.9,981.22
84919,BLUE CUSHION COVER WITH FLOWER,291.0,1619.84,43.0,20.0,-723.4,896.4399999999999
84920,PINK FLOWER FABRIC PONY,206.0,824.13,88.0,43.0,0.0,824.13
84921,CREAM AND PINK FLOWERS PONY ,28.0,105.0,14.0,13.0,0.0,105.0
84922,PINK BUTTERFLY WASHBAG,342.0,808.22,17.0,9.0,0.0,808.22
84923,PINK BUTTERFLY HANDBAG W BOBBLES,247.0,1072.37,150.0,5.0,0.0,1072.37
84924A,WAKE UP COCKEREL CALENDAR SIGN ,139.0,593.5,62.0,41.0,0.0,593.5
84924D,LA PALMIERA METAL SIGN CALENDAR,764.0,272.61,15.0,11.0,0.0,272.61
84924F,PSYCHEDELIC METAL SIGN CALENDAR,975.0,274.55,10.0,8.0,-120.0,154.55
84925A,WAKE UP COCKEREL WALL THERMOMETER,179.0,339.28999999999996,17.0,14.0,0.0,339.28999999999996
84925C,FAIRY CAKES  WALL THERMOMETER,28.0,71.39999999999999,10.0,10.0,0.0,71.39999999999999
84925D,LA PALMIERA WALL THERMOMETER,453.0,680.0,26.0,24.0,-93.0,587.0
84925E,FLOWERS WALL THERMOMETER,75.0,130.04999999999998,3.0,3.0,0.0,130.04999999999998
84925F,PSYCHEDELIC WALL THERMOMETER,715.0,875.66,34.0,29.0,0.0,875.66
84926A,WAKE UP COCKEREL TILE COASTER,673.0,305.59,51.0,29.0,0.0,305.59
84926B,SCOTTS ROSES TILE COASTER,54.0,67.5,10.0,8.0,0.0,67.5
84926C,FAIRY CAKES TILE COASTER,138.0,189.6,31.0,17.0,-7.5,182.1
84926D,LA PALMIERA TILE COASTER,777.0,370.34999999999997,47.0,29.0,0.0,370.34999999999997
84926E,FLOWERS TILE COASTER,1081.0,471.57,52.0,40.0,0.0,471.57
84926F,PSYCHEDELIC TILE COASTER,484.0,277.9,42.0,24.0,-6.959999999999999,270.94
84927A,WAKE UP COCKEREL TILE HOOK,227.0,161.82000000000002,33.0,22.0,-10.35,151.47000000000003
84927D,LA PALMIERA TILE HOOK,954.0,215.5,28.0,22.0,-40.86000000000001,174.64
84927E,FLOWERS TILE HOOK,494.0,224.31,29.0,22.0,-19.56,204.75
84927F,PSYCHEDELIC TILE HOOK,336.0,277.53000000000003,62.0,44.0,-4.050000000000001,273.48
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,3096.0,1007.5200000000001,93.0,82.0,-89.29,918.2300000000001
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,204.0,513.6899999999999,82.0,42.0,0.0,513.6899999999999
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,274.0,688.7299999999999,83.0,44.0,-7.6499999999999995,681.0799999999999
84932A,SMALL GREEN PEONY FOLDING STOOL,262.0,602.6,24.0,22.0,0.0,602.6
84932B,SMALL PINK PEONY FOLDING STOOL,189.0,401.3,17.0,17.0,0.0,401.3
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,282.0,615.4,34.0,31.0,-8.5,606.9
84932D,SMALL ORIENTAL RED FOLDING STOOL,239.0,574.71,21.0,16.0,0.0,574.71
84933A,LARGE GREEN PEONY FOLDING STOOL,131.0,314.35,6.0,5.0,0.0,314.35
84933B,LARGE PINK PEONY FOLDING STOOL,136.0,309.15000000000003,6.0,5.0,0.0,309.15000000000003
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,136.0,317.0,6.0,6.0,0.0,317.0
84934,ASSTD DESIGN POP ART SLIM PEN,687.0,586.5,13.0,12.0,-0.85,585.65
84937,KASHMIR FOLKART TUMBLERS,2542.0,5394.54,124.0,50.0,-37.800000000000004,5356.74
84942,KASHMIR FOLKART HEART DISHES,3.0,5.07,3.0,3.0,0.0,5.07
84944,SET OF 6 KASHMIR FOLKART BAUBLES,1154.0,3234.63,194.0,122.0,-244.45,2990.1800000000003
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,22637.0,18596.55,653.0,344.0,-141.73,18454.82
84946,ANTIQUE SILVER TEA GLASS ETCHED,37919.0,51148.47,1769.0,641.0,-506.78000000000003,50641.69
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,16065.0,19055.54,680.0,312.0,-45.79,19009.75
84948,SILVER HANGING T-LIGHT HOLDER DOME,273.0,459.2099999999999,36.0,28.0,-6.6,452.6099999999999
84949,SILVER HANGING T-LIGHT HOLDER,12232.0,19479.359999999997,693.0,330.0,-815.2499999999999,18664.109999999997
84950,ASSORTED COLOUR T-LIGHT HOLDER,7919.0,5251.85,274.0,156.0,-44.5,5207.35
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,622.0,848.76,135.0,37.0,-18.96,829.8
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,565.0,802.73,120.0,31.0,0.0,802.73
84951b,S/4 BLACK LOVEBIRD COASTERS,10.0,51.26,5.0,0.0,0.0,51.26
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,167.0,467.65,39.0,13.0,0.0,467.65
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,427.0,701.74,44.0,15.0,-11.25,690.49
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,413.0,765.13,42.0,18.0,0.0,765.13
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,3.0,179.85000000000002,2.0,2.0,0.0,179.85000000000002
84963A,PINK PAINTED KASHMIRI CHAIR,27.0,935.1500000000001,9.0,8.0,0.0,935.1500000000001
84963B,BLUE PAINTED KASHMIRI CHAIR,18.0,591.5,6.0,5.0,0.0,591.5
84964A,PINK PAINTED KASHMIRI TABLE,11.0,630.0,2.0,2.0,0.0,630.0
84964B,BLUE PAINTED KASHMIRI TABLE ,17.0,990.0,2.0,2.0,0.0,990.0
84966A,PINK KASHMIRI BOXED MIRROR,13.0,225.95,4.0,3.0,0.0,225.95
84966B,BLUE KASHMIRI BOXED MIRROR,33.0,428.0,4.0,3.0,0.0,428.0
84966C,GREEN KASHMIRI BOXED MIRROR,23.0,276.0,2.0,1.0,0.0,276.0
84967A,PINK KASHMIRI OCCASIONAL TABLE,3.0,174.9,3.0,2.0,-79.95,94.95
84967B,BLUE KASHMIRI OCCASIONAL TABLE,24.0,1249.45,11.0,8.0,-139.95,1109.5
84967C,GREEN KASHMIRI OCCASIONAL TABLE,9.0,419.85,4.0,3.0,0.0,419.85
84968A,SET OF 16 VINTAGE ROSE CUTLERY,533.0,6589.08,204.0,66.0,-390.29999999999995,6198.78
84968B,S/16 VINTAGE IVORY CUTLERY,428.0,5681.41,135.0,51.0,-12.75,5668.66
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,644.0,7731.24,191.0,64.0,-51.0,7680.24
84968D,SET OF 16 VINTAGE RED CUTLERY,474.0,5419.21,106.0,45.0,-12.75,5406.46
84968E,SET OF 16 VINTAGE BLACK CUTLERY,387.0,4490.48,98.0,41.0,-51.0,4439.48
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,301.0,3622.7599999999998,131.0,52.0,0.0,3622.7599999999998
84968a,SET OF 16 VINTAGE ROSE CUTLERY,7.0,176.31,4.0,0.0,0.0,176.31
84968b,S/16 VINTAGE IVORY CUTLERY,2.0,50.98,2.0,0.0,0.0,50.98
84968d,SET OF 16 VINTAGE RED CUTLERY,4.0,100.37,4.0,0.0,0.0,100.37
84968e,SET OF 16 VINTAGE BLACK CUTLERY,17.0,429.62,13.0,0.0,0.0,429.62
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,2.0,50.98,2.0,0.0,0.0,50.98
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,998.0,4445.38,341.0,100.0,-21.25,4424.13
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,17561.0,17359.489999999998,1080.0,463.0,-34.199999999999996,17325.289999999997
84970S,HANGING HEART ZINC T-LIGHT HOLDER,26756.0,22057.379999999997,1425.0,616.0,-105.19999999999999,21952.179999999997
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,247.0,516.96,65.0,0.0,0.0,516.96
84970s,HANGING HEART ZINC T-LIGHT HOLDER,387.0,813.86,98.0,0.0,0.0,813.86
84971L,LARGE HEART FLOWERS HOOK   ,585.0,723.51,58.0,37.0,-31.25,692.26
84971S,SMALL HEART FLOWERS HOOK ,6587.0,5585.5199999999995,459.0,180.0,-1.7,5583.82
84971l,LARGE HEART FLOWERS HOOK   ,2.0,4.92,1.0,0.0,0.0,4.92
84971s,SMALL HEART FLOWERS HOOK ,6.0,9.959999999999999,3.0,0.0,0.0,9.959999999999999
84972L,GIANT PINK HEART MEMO HOLDER,117.0,462.15000000000003,46.0,41.0,0.0,462.15000000000003
84974,S/2 ZINC HEART DESIGN PLANTERS,89.0,879.55,57.0,52.0,-9.95,869.5999999999999
84975,HEART SHAPED MIRROR,1995.0,3274.85,212.0,115.0,-15.21,3259.64
84976,RECTANGULAR SHAPED MIRROR,675.0,726.12,56.0,40.0,-11.06,715.0600000000001
84977,WIRE FLOWER T-LIGHT HOLDER,223.0,281.33,44.0,34.0,0.0,281.33
84978,HANGING HEART JAR T-LIGHT HOLDER,21819.0,28629.82,1425.0,525.0,-417.72,28212.1
84984A,GREEN PEONY CUSHION COVER,266.0,462.12,17.0,12.0,-9.3,452.82
84984B,RED PEONY CUSHION COVER ,322.0,541.3,16.0,13.0,-9.3,532.0
84984C,ORIENTAL BLUE C/COVER ,232.0,401.16,16.0,11.0,0.0,401.16
84984D,ORIENTAL RED C/COVER ,159.0,404.91,21.0,14.0,0.0,404.91
84985A,SET OF 72 GREEN PAPER DOILIES,652.0,1029.73,153.0,95.0,-7.25,1022.48
84985B,SET OF 72 BLACK PAPER DOILIES ,128.0,194.95999999999998,24.0,12.0,0.0,194.95999999999998
84985a,SET OF 72 GREEN PAPER DOILIES,10.0,29.8,8.0,0.0,0.0,29.8
84985b,SET OF 72 BLACK PAPER DOILIES ,1.0,2.98,1.0,0.0,0.0,2.98
84986B,SET OF 36 SILVER PAPER DOILIES,432.0,639.06,75.0,58.0,0.0,639.06
84986b,SET OF 36 SILVER PAPER DOILIES,6.0,17.88,5.0,0.0,0.0,17.88
84987,SET OF 36 TEATIME PAPER DOILIES,8150.0,11890.9,812.0,406.0,-97.69999999999999,11793.199999999999
84988,SET OF 72 PINK HEART PAPER DOILIES,8393.0,13059.199999999999,1019.0,379.0,-91.27,12967.929999999998
84989A,75 GREEN FAIRY CAKE CASES,2120.0,1093.42,152.0,95.0,-2.0700000000000003,1091.3500000000001
84989B,75 BLACK FAIRY CAKE CASES,1009.0,510.15000000000003,57.0,34.0,0.0,510.15000000000003
84989a,75 GREEN FAIRY CAKE CASES,75.0,152.7,41.0,0.0,0.0,152.7
84989b,75 BLACK FAIRY CAKE CASES,10.0,12.8,6.0,0.0,0.0,12.8
84990,60 GOLD AND SILVER FAIRY CAKE CASES,4248.0,2062.19,193.0,112.0,-13.200000000000001,2048.9900000000002
84991,60 TEATIME FAIRY CAKE CASES,54537.0,27321.370000000003,2127.0,822.0,-187.95000000000002,27133.420000000002
84992,72 SWEETHEART FAIRY CAKE CASES,35109.0,17440.21,1460.0,614.0,-175.33,17264.879999999997
84993A,75 GREEN PETIT FOUR CASES,1498.0,660.79,177.0,88.0,0.0,660.79
84993B,75 BLACK PETIT FOUR CASES,564.0,249.12,86.0,57.0,0.0,249.12
84993a,75 GREEN PETIT FOUR CASES,51.0,42.71,30.0,0.0,0.0,42.71
84993b,75 BLACK PETIT FOUR CASES,20.0,16.99,13.0,0.0,0.0,16.99
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,5262.0,19693.32,589.0,278.0,-98.7,19594.62
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,9378.0,34949.56,1019.0,433.0,-382.83000000000004,34566.729999999996
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,8852.0,32942.86,951.0,426.0,-319.48,32623.38
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,10746.0,40250.98,1085.0,431.0,-206.25,40044.73
84997a,CHILDRENS CUTLERY POLKADOT GREEN ,178.0,1481.78,81.0,0.0,0.0,1481.78
84997b,CHILDRENS CUTLERY RETROSPOT RED ,539.0,4534.32,85.0,0.0,0.0,4534.32
84997c,CHILDRENS CUTLERY POLKADOT BLUE,356.0,2984.2799999999997,75.0,0.0,0.0,2984.2799999999997
84997d,CHILDRENS CUTLERY POLKADOT PINK,390.0,3258.31,82.0,0.0,0.0,3258.31
85006,SET 4 NURSERY DES ROUND BOXES,3049.0,1289.31,37.0,32.0,-564.4,724.91
85007,SET OF 3 VINTAGE TEA TIME BOXES,143.0,399.62,21.0,16.0,-13.950000000000001,385.67
85008,SET OF 3 CONEY ISLAND OVAL BOXES,273.0,1083.74,99.0,77.0,-9.9,1073.84
85014A,BLACK/BLUE POLKADOT UMBRELLA,4660.0,22024.5,684.0,361.0,-47.6,21976.9
85014B,RED RETROSPOT UMBRELLA,6196.0,31088.230000000003,900.0,437.0,-105.10000000000001,30983.130000000005
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,547.0,2270.73,72.0,55.0,-576.0,1694.73
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1918.0,6664.45,90.0,73.0,0.0,6664.45
85014a,BLACK/BLUE POLKADOT UMBRELLA,37.0,467.0,28.0,0.0,0.0,467.0
85014b,RED RETROSPOT UMBRELLA,45.0,567.74,35.0,0.0,0.0,567.74
85015,SET OF 12  VINTAGE POSTCARD SET,2923.0,2787.89,254.0,133.0,0.0,2787.89
85016,SET OF 6 VINTAGE NOTELETS KIT,1688.0,2056.16,167.0,60.0,-17.849999999999998,2038.31
85017A,ENVELOPE 50 ROMANTIC IMAGES,1166.0,799.8,174.0,45.0,0.0,799.8
85017B,ENVELOPE 50 BLOSSOM IMAGES,2251.0,1407.3899999999999,317.0,98.0,-10.2,1397.1899999999998
85017C,ENVELOPE 50 CURIOUS IMAGES,1092.0,723.92,119.0,44.0,-120.96,602.9599999999999
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,15.0,63.75,10.0,10.0,0.0,63.75
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,15.0,63.75,10.0,10.0,0.0,63.75
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,36.0,127.2,4.0,4.0,0.0,127.2
85018D,YULETIDE IMAGES S/6 PAPER BOXES,796.0,992.8499999999999,80.0,57.0,-38.25,954.5999999999999
85019A,ROMANTIC IMAGES NOTEBOOK SET,651.0,932.04,49.0,37.0,-30.0,902.04
85019B,BLOSSOM  IMAGES NOTEBOOK SET,718.0,982.47,47.0,31.0,-30.0,952.47
85019C,CURIOUS  IMAGES NOTEBOOK SET,426.0,663.94,25.0,18.0,-81.0,582.94
85020,ROUND PINK HEART MIRROR,251.0,558.69,58.0,36.0,0.0,558.69
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,22.0,56.099999999999994,10.0,9.0,-2.55,53.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,293.0,682.35,38.0,32.0,-156.3,526.05
85023C,PINK LARGE JEWELED PHOTOFRAME,23.0,58.65,11.0,10.0,-2.55,56.1
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,1.0,1.65,1.0,1.0,0.0,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,218.0,330.9,20.0,19.0,0.0,330.9
85024C,PINK SMALL JEWELLED PHOTOFRAME,100.0,165.0,42.0,33.0,-1.65,163.35
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,571.0,988.7599999999999,95.0,55.0,-6.6,982.1599999999999
85025C,PINK HEART SHAPE PHOTO FRAME,728.0,1302.53,125.0,73.0,-3.3,1299.23
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,310.0,376.05,29.0,20.0,-8.5,367.55
85027L,FRENCH CHATEAU LARGE PLATTER ,191.0,546.45,40.0,36.0,-66.3,480.15000000000003
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,271.0,654.01,27.0,22.0,-45.9,608.11
85028S,FRENCH CHATEAU SMALL FRUITBOWL,430.0,656.82,33.0,29.0,-54.9,601.9200000000001
85030,FRENCH CHATEAU OVAL PLATTER,211.0,531.4499999999999,29.0,26.0,-70.64999999999999,460.79999999999995
85031A,ROMANTIC IMAGES SCRAP BOOK SET,477.0,943.44,102.0,36.0,0.0,943.44
85031B,BLOSSOM IMAGES SCRAP BOOK SET,496.0,896.09,85.0,25.0,0.0,896.09
85031C,CURIOUS IMAGES SCRAP BOOK SET,481.0,1017.48,106.0,23.0,0.0,1017.48
85032A,ROMANTIC IMAGES GIFT WRAP SET,1447.0,1336.1100000000001,161.0,103.0,0.0,1336.1100000000001
85032B,BLOSSOM IMAGES GIFT WRAP SET,982.0,953.34,152.0,95.0,0.0,953.34
85032C,CURIOUS IMAGES GIFT WRAP SET,892.0,959.19,161.0,85.0,-7.800000000000001,951.3900000000001
85032D,YULETIDE IMAGES GIFT WRAP SET,1190.0,1411.48,133.0,89.0,-7.800000000000001,1403.68
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,236.0,376.05,32.0,16.0,-1.9500000000000002,374.1
85033S,SET/6 SILVER REINDEER T-LIGHTS,258.0,317.35,49.0,34.0,-0.65,316.70000000000005
85034A,3 GARDENIA MORRIS BOXED CANDLES,856.0,2407.32,135.0,92.0,-37.75,2369.57
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1191.0,2640.64,152.0,95.0,0.0,2640.64
85034C,3 ROSE MORRIS BOXED CANDLES,1321.0,2638.12,197.0,130.0,-85.75,2552.37
85034a,3 GARDENIA MORRIS BOXED CANDLES,3.0,24.869999999999997,3.0,0.0,0.0,24.869999999999997
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,1.0,8.29,1.0,0.0,0.0,8.29
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,659.0,2412.81,178.0,113.0,-133.94,2278.87
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,996.0,2586.01,131.0,75.0,0.0,2586.01
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1365.0,2740.54,197.0,129.0,-12.75,2727.79
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,4.0,33.88,3.0,0.0,0.0,33.88
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,6.0,50.82000000000001,6.0,0.0,0.0,50.82000000000001
85035c,ROSE 3 WICK MORRIS BOX CANDLE,3.0,25.410000000000004,2.0,0.0,0.0,25.410000000000004
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,622.0,2401.96,165.0,117.0,-5.5,2396.46
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,604.0,1555.6599999999999,87.0,70.0,-25.5,1530.1599999999999
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,881.0,1641.77,128.0,99.0,-232.25,1409.52
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,2.0,16.58,1.0,0.0,0.0,16.58
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,3.0,25.410000000000004,2.0,0.0,0.0,25.410000000000004
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2897.0,6040.84,382.0,191.0,0.0,6040.84
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1464.0,1687.9299999999998,251.0,61.0,-4.949999999999999,1682.9799999999998
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1666.0,2200.0499999999997,266.0,84.0,-19.799999999999997,2180.2499999999995
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,545.0,531.2099999999999,114.0,27.0,-3.3,527.91
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,67.0,222.53,44.0,0.0,0.0,222.53
85039b,S/4 IVORY MINI ROSE CANDLE IN BOWL,4.0,13.44,1.0,0.0,0.0,13.44
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2067.0,3646.6099999999997,400.0,193.0,-72.6,3574.0099999999998
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2465.0,3840.2999999999997,252.0,132.0,-97.64999999999999,3742.6499999999996
85040a,S/4 PINK FLOWER CANDLES IN BOWL,51.0,169.75,34.0,0.0,0.0,169.75
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,7.0,23.519999999999996,3.0,0.0,0.0,23.519999999999996
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1853.0,2489.87,92.0,64.0,-23.099999999999998,2466.77
85042,ANTIQUE LILY FAIRY LIGHTS,2685.0,12234.56,292.0,142.0,-757.4,11477.16
85043,RED HEART CANDY POP LIGHTS,1.0,4.95,1.0,1.0,-14.850000000000001,-9.900000000000002
85044,RED REINDEER STRING OF 20 LIGHTS,149.0,801.4,40.0,26.0,-23.35,778.05
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,476.0,2264.09,83.0,60.0,-54.5,2209.59
85047,WHITE BEADED GARLAND STRING 20LIGHT,1051.0,6664.329999999999,236.0,137.0,-468.95,6195.379999999999
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2749.0,21779.2,517.0,309.0,-732.1,21047.100000000002
85049A,TRADITIONAL CHRISTMAS RIBBONS,6328.0,8351.15,667.0,387.0,-63.75,8287.4
85049B,LUSH GREENS RIBBONS,2132.0,2660.8,338.0,224.0,0.0,2660.8
85049C,ROMANTIC PINKS RIBBONS ,3018.0,3793.8,500.0,303.0,-31.25,3762.55
85049D,BRIGHT BLUES RIBBONS ,2372.0,2975.46,400.0,263.0,0.0,2975.46
85049E,SCANDINAVIAN REDS RIBBONS,6511.0,8733.76,830.0,434.0,-35.0,8698.76
85049F,BABY BOOM RIBBONS ,2133.0,2662.75,314.0,206.0,-31.25,2631.5
85049G,CHOCOLATE BOX RIBBONS ,3890.0,4798.65,510.0,288.0,-56.25,4742.4
85049H,URBAN BLACK RIBBONS ,2075.0,2079.69,334.0,154.0,0.0,2079.69
85049a,TRADITIONAL CHRISTMAS RIBBONS,499.0,1669.6399999999999,51.0,0.0,0.0,1669.6399999999999
85049b,LUSH GREENS RIBBONS,4.0,9.94,3.0,0.0,0.0,9.94
85049c,ROMANTIC PINKS RIBBONS ,1.0,2.46,1.0,0.0,0.0,2.46
85049d,BRIGHT BLUES RIBBONS ,2.0,4.92,2.0,0.0,0.0,4.92
85049e,SCANDINAVIAN REDS RIBBONS,297.0,990.69,61.0,0.0,0.0,990.69
85049g,CHOCOLATE BOX RIBBONS ,115.0,281.44,52.0,0.0,0.0,281.44
85050,FRENCH ENAMEL SOAP DISH WITH LID,48.0,100.80000000000001,1.0,1.0,0.0,100.80000000000001
85053,FRENCH ENAMEL CANDLEHOLDER,2037.0,4382.22,378.0,185.0,-84.46000000000001,4297.76
85054,FRENCH ENAMEL POT W LID,919.0,2506.8300000000004,204.0,107.0,-20.200000000000003,2486.6300000000006
85055,FRENCH ENAMEL UTENSIL HOLDER,369.0,1484.31,107.0,62.0,0.0,1484.31
85059,FRENCH ENAMEL WATER BASIN,702.0,2403.64,211.0,108.0,-30.0,2373.64
85060,WOOD FAN WITH FLOWER DESIGN,1448.0,1745.62,87.0,53.0,-47.5,1698.12
85061W,WHITE JEWELLED HEART DECORATION,6380.0,5516.009999999999,469.0,201.0,-21.25,5494.759999999999
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,3971.0,6509.549999999999,342.0,172.0,-14.27,6495.279999999999
85063,CREAM SWEETHEART MAGAZINE RACK,308.0,5426.74,180.0,104.0,-1060.7,4366.04
85064,CREAM SWEETHEART LETTER RACK,1785.0,8305.210000000001,279.0,172.0,-20.200000000000003,8285.01
85065,CREAM SWEETHEART TRAYS,620.0,7524.44,256.0,162.0,-377.8,7146.639999999999
85066,CREAM SWEETHEART MINI CHEST,3128.0,39173.65,929.0,471.0,-1260.9,37912.75
85067,CREAM SWEETHEART WALL CABINET,502.0,8309.69,175.0,110.0,-202.45,8107.240000000001
85068,CREAM SWEETHEART SHELF + HOOKS,960.0,6647.24,197.0,130.0,-37.75,6609.49
85069,CREAM SWEETHEART DOUBLE SHELF,3.0,50.849999999999994,1.0,1.0,-101.69999999999999,-50.849999999999994
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,3.0,320.0,3.0,3.0,-125.0,195.0
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1913.0,1433.39,147.0,106.0,-448.4,984.9900000000001
